hotel_name,hotel_url,title,score,positive,negative,date
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,"Todo, la ubicación, el loft, el lugar.",,Comentó el: 11 de octubre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Satisfacción.,10,Todo,Nada,Comentó el: 17 de septiembre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Muy bien,8.0,Todoooo,No me dieron factura.faltaba un ventilador,Comentó el: 16 de septiembre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Detalle,10,Que tenía jacuzzi,Que hay un poco de exceso de humedad,Comentó el: 7 de septiembre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,EXCELENTE ESTANCIA Y AMABILIDAD.,9.0,"EXCELENTE UBICACIÓN EN UN LUGAR CERCANO A TODOS LOS RESTAURANTES, PERO LO SUFICIENTEMENTE LEJOS DEL RUIDO PARA DESCANSAR. EXCELENTE QUE SEA VIA REMOTA LA ENTRADA Y ENTREGA Y NO SE REQUIERA MÁS REQUISITOS. EL CUARTO EN GENERAL BIEN. LAS VENTANAS AISLAN MUY BIEN EL RUIDO EXTERNO. EXCELENTE QUE TENGAN PARAGUAS Y PLANCHA.","PODRÍA MEJORARSE CON UN AROMATIZANTE DADO QUE SOBRESALE EL OLOR A CEMENTO EN LA HABITACIÓN, PORFAVOR COLOCAR MOSQUITEROS DE IMÁN PORQUE ES IMPOSIBLE ABRIR LAS VENTANAS POR LOS MOSQUITOS Y MOSCAS. LA CAMA SI FUERA SEMIBLANDA MEJORARÍA EL DESCANSO Y LAS ALMOHADAS TAMBIÉN ES UNA OPORTUNIDAD DE MEJORA.",Comentó el: 4 de septiembre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,excela,10,"todo, muy comodo",todo me gusto,Comentó el: 1.º de septiembre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excelente lugar!,10,"Absolutamente todo me encantó!
Excelente atención.",,Comentó el: 14 de agosto de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Fantástico,9.0,"La ubicación, el tamaño y distribución, la cortesía un plus y los extras paraguas, el burro y la plancha",Llegamos un poco más temprano y la habitación no estaba lista y un señor poco cortes nos dijo que nos teníamos que esperar hasta después de las 3 también hubo problemas con la clave de acceso pero la señorita nos atendió muy bien e incluso fue hasta la habitación para apoyarnos y finalmente se arreglo,Comentó el: 4 de junio de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excelente lugar para descansar y disfrutar un fin de semana,10,"Excelente ubicación, fácil acceso, servicios básicos muy completos.",,Comentó el: 21 de mayo de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Ok pero frío,7.0,"Ubicación, jacuzzi","Tuvimos frió. No le entra nada de luz del sol al depa, y tienen una chimenea eléctrica pero por el momento no sirve así que mientras deberían prestar un calentador por lo menos!",Comentó el: 8 de diciembre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Un día divertido,7.0,La ubicación y distribución del Depto.,Es necesario que cambien el sofá está roto y no puedes dormir bien. Además es necesario un juego adicional de sábanas para los que duermen en el sofá.,Comentó el: 28 de agosto de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,BIEN PODRIA ESTAR MEJOR,7.0,,PONER CALENTADORES MUY FRIO EL LUGAR,Comentó el: 14 de diciembre de 2022
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 30 de diciembre de 2024
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 1.º de julio de 2024
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 1.º de abril de 2024
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 18 de febrero de 2024
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 1.º de enero de 2024
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 18 de diciembre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 31 de agosto de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 26 de junio de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 19 de marzo de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 30 de enero de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 16 de julio de 2024
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Muy bien,8.0,,,Comentó el: 3 de agosto de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Fantástico,9.0,,,Comentó el: 6 de marzo de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 15 de septiembre de 2025
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Fantástico,9.0,,,Comentó el: 18 de enero de 2025
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Fantástico,9.0,,,Comentó el: 9 de enero de 2025
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Fantástico,9.0,,,Comentó el: 14 de abril de 2024
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excelente!!!,9.0,,,Comentó el: 8 de enero de 2024
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Hermoso Lugar,9.0,,,Comentó el: 3 de enero de 2024
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 27 de octubre de 2023
Atrani,https://www.booking.com/hotel/mx/atrani.es-mx.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF90bGF4Y2FsYSwgdGxheGNhbGEsIG3DqXhpY29IClgEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALcjr_JBsACAdICJDQzMzNjOTFkLTc0NTUtNDIyZS04MWQ4LWEzNzdlMTRiNDMxZdgCAeACAQ&sid=b2ab40c4c4c39fc3f54c10d346efa48a&dist=0&group_adults=2&group_children=0&hapos=101&hpos=1&keep_landing=1&no_rooms=1&req_adults=2&req_children=0&sb_price_type=total&sr_order=popularity&srepoch=1764738919&srpvid=bb7524eee5340395&type=total&ucfs=1&#tab-reviews,Excepcional,10,,,Comentó el: 17 de octubre de 2023
